YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2. หญิง,337.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,กำแพงเพชร,1. ชาย,314.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,กำแพงเพชร,2. หญิง,348.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,1. ชาย,665.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2. หญิง,736.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,จันทบุรี,1. ชาย,228.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,จันทบุรี,2. หญิง,243,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ฉะเชิงเทรา,1. ชาย,360.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ฉะเชิงเทรา,2. หญิง,383.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ชลบุรี,1. ชาย,797.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ชลบุรี,2. หญิง,844.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ชัยนาท,1. ชาย,118.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ชัยนาท,2. หญิง,126.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,1. ชาย,358.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,2. หญิง,396.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ชุมพร,1. ชาย,192.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ชุมพร,2. หญิง,207.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,เชียงราย,1. ชาย,456.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,เชียงราย,2. หญิง,505.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,เชียงใหม่,1. ชาย,723.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,เชียงใหม่,2. หญิง,799.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ตรัง,1. ชาย,241.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ตรัง,2. หญิง,261,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ตราด,1. ชาย,110.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ตราด,2. หญิง,118.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,ตาก,1. ชาย,215.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,ตาก,2. หญิง,238.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,นครนายก,1. ชาย,105.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,นครนายก,2. หญิง,112.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,นครปฐม,1. ชาย,523.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,นครปฐม,2. หญิง,587.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,นครพนม,1. ชาย,211.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,นครพนม,2. หญิง,234,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,1. ชาย,973.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2. หญิง,1076.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,นครศรีธรรมราช,1. ชาย,580.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,นครศรีธรรมราช,2. หญิง,627.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,นครสวรรค์,1. ชาย,363.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,นครสวรรค์,2. หญิง,403.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,นนทบุรี,1. ชาย,774.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,นนทบุรี,2. หญิง,868.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,นราธิวาส,1. ชาย,280,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,นราธิวาส,2. หญิง,302.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,น่าน,1. ชาย,176,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,น่าน,2. หญิง,195,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,1. ชาย,140.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,2. หญิง,152.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,1. ชาย,463.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,2. หญิง,513.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ปทุมธานี,1. ชาย,775.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ปทุมธานี,2. หญิง,870.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ประจวบคีรีขันธ์,1. ชาย,196.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ประจวบคีรีขันธ์,2. หญิง,209.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ปราจีนบุรี,1. ชาย,260.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ปราจีนบุรี,2. หญิง,282.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ปัตตานี,1. ชาย,247.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ปัตตานี,2. หญิง,267.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,พระนครศรีอยุธยา,1. ชาย,380.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,พระนครศรีอยุธยา,2. หญิง,404.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,พะเยา,1. ชาย,145.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,พะเยา,2. หญิง,161.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,พังงา,1. ชาย,95.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,พังงา,2. หญิง,102.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,พัทลุง,1. ชาย,186.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,พัทลุง,2. หญิง,202.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,พิจิตร,1. ชาย,202.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,พิจิตร,2. หญิง,224.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,พิษณุโลก,1. ชาย,360,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,พิษณุโลก,2. หญิง,399,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,เพชรบุรี,1. ชาย,203.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,เพชรบุรี,2. หญิง,218,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,เพชรบูรณ์,1. ชาย,363.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,เพชรบูรณ์,2. หญิง,402.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,แพร่,1. ชาย,147.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,แพร่,2. หญิง,163.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ภูเก็ต,1. ชาย,236.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ภูเก็ต,2. หญิง,253.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,1. ชาย,299.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,2. หญิง,330.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,1. ชาย,166.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2. หญิง,184,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,แม่ฮ่องสอน,1. ชาย,97.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,แม่ฮ่องสอน,2. หญิง,107.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ยโสธร,1. ชาย,174.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ยโสธร,2. หญิง,192.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ยะลา,1. ชาย,182.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ยะลา,2. หญิง,197.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,1. ชาย,406.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,2. หญิง,449.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ระนอง,1. ชาย,110.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,ระนอง,2. หญิง,118.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ระยอง,1. ชาย,436.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ระยอง,2. หญิง,463.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ราชบุรี,1. ชาย,328.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ราชบุรี,2. หญิง,351.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ลพบุรี,1. ชาย,319,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,ลพบุรี,2. หญิง,339.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,ลำปาง,1. ชาย,279,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,ลำปาง,2. หญิง,309.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,ลำพูน,1. ชาย,156.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,ลำพูน,2. หญิง,172.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,เลย,1. ชาย,208.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,เลย,2. หญิง,231,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,1. ชาย,362.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2. หญิง,401.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,1. ชาย,354.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,2. หญิง,391.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,สงขลา,1. ชาย,647.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,สงขลา,2. หญิง,699.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,สตูล,1. ชาย,113.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,สตูล,2. หญิง,122.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สมุทรปราการ,1. ชาย,976.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สมุทรปราการ,2. หญิง,1098.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สมุทรสงคราม,1. ชาย,71.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สมุทรสงคราม,2. หญิง,76.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สมุทรสาคร,1. ชาย,465.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สมุทรสาคร,2. หญิง,521.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สระแก้ว,1. ชาย,268.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สระแก้ว,2. หญิง,281,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สระบุรี,1. ชาย,316.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สระบุรี,2. หญิง,336.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สิงห์บุรี,1. ชาย,76.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สิงห์บุรี,2. หญิง,81.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,สุโขทัย,1. ชาย,244,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,สุโขทัย,2. หญิง,270.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สุพรรณบุรี,1. ชาย,342.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,สุพรรณบุรี,2. หญิง,366.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,สุราษฎร์ธานี,1. ชาย,448.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,5) ภาคใต้,สุราษฎร์ธานี,2. หญิง,484.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,สุรินทร์,1. ชาย,405,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,สุรินทร์,2. หญิง,448,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,หนองคาย,1. ชาย,175.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,หนองคาย,2. หญิง,197.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,1. ชาย,182.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,2. หญิง,202.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,อ่างทอง,1. ชาย,101.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,2) ภาคกลาง,อ่างทอง,2. หญิง,107.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,1. ชาย,109.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,2. หญิง,120.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,อุดรธานี,1. ชาย,486.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2. หญิง,537.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,อุตรดิตถ์,1. ชาย,161.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,อุตรดิตถ์,2. หญิง,179,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,อุทัยธานี,1. ชาย,109.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,3) ภาคเหนือ,อุทัยธานี,2. หญิง,121.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,1. ชาย,673,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 3/2565,4) ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,2. หญิง,745,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,5) ภาคใต้,กระบี่,1. ชาย,165.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,5) ภาคใต้,กระบี่,2. หญิง,178.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,1) กรุงเทพมหานคร,กรุงเทพมหานคร,1. ชาย,3730.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,1) กรุงเทพมหานคร,กรุงเทพมหานคร,2. หญิง,4132.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,กาญจนบุรี,1. ชาย,336.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,กาญจนบุรี,2. หญิง,360.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,1. ชาย,304.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2. หญิง,337.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,กำแพงเพชร,1. ชาย,314.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,กำแพงเพชร,2. หญิง,348.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,1. ชาย,665.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2. หญิง,736.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,จันทบุรี,1. ชาย,228.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,จันทบุรี,2. หญิง,243.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ฉะเชิงเทรา,1. ชาย,363.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ฉะเชิงเทรา,2. หญิง,386.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ชลบุรี,1. ชาย,802.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ชลบุรี,2. หญิง,849.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ชัยนาท,1. ชาย,118.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ชัยนาท,2. หญิง,126.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,1. ชาย,357.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,2. หญิง,396,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,5) ภาคใต้,ชุมพร,1. ชาย,192.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,5) ภาคใต้,ชุมพร,2. หญิง,207.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,เชียงราย,1. ชาย,456.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,เชียงราย,2. หญิง,505.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,เชียงใหม่,1. ชาย,723.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,เชียงใหม่,2. หญิง,799.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,5) ภาคใต้,ตรัง,1. ชาย,241.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,5) ภาคใต้,ตรัง,2. หญิง,261.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ตราด,1. ชาย,111.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,ตราด,2. หญิง,118.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,ตาก,1. ชาย,215.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,3) ภาคเหนือ,ตาก,2. หญิง,239,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 4/2565,2) ภาคกลาง,นครนายก,1. ชาย,105.9,พันคน,สำนักงานสถิติแห่งชาติ
